,featureType,prblemType,confID,budget,eng_lvls,divide,fusionType,repeats,loss,mae,maperc_e,mslog_e,CosineSimilarity,Huber,LogCosh
test_score,flow,regression,"(0, 0, 5)",9.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.7320516109466553,1.0985370874404907,0.9625526070594788
train_score,flow,regression,"(0, 0, 6)",9.0,3,5,avg,0,3.5302793979644775,1.742624282836914,81.02672576904297,0.7133837938308716,-1.7320548295974731,1.2582404613494873,1.1226176023483276
val_score,flow,regression,"(0, 0, 6)",9.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66850280761719,0.6104483008384705,-1.7320517301559448,1.066024899482727,0.9481708407402039
test_score,flow,regression,"(0, 0, 6)",9.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.7320517301559448,1.0985370874404907,0.9625526666641235
train_score,flow,regression,"(0, 0, 7)",9.0,3,5,avg,0,3.531276226043701,1.742624282836914,81.02672576904297,0.7144010066986084,-1.7243356704711914,1.2583526372909546,1.1227269172668457
val_score,flow,regression,"(0, 0, 7)",9.0,3,5,avg,0,2.881389856338501,1.5438846349716187,78.66851043701172,0.6117716431617737,-1.7215547561645508,1.0662490129470825,0.9483713507652283
test_score,flow,regression,"(0, 0, 7)",9.0,3,5,avg,0,2.7999329566955566,1.598536491394043,81.67367553710938,0.6273506283760071,-1.7239339351654053,1.098543405532837,0.9626693725585938
train_score,flow,regression,"(0, 0, 8)",9.0,3,5,avg,0,3.5307869911193848,1.742624282836914,81.02672576904297,0.7138918042182922,-1.7281149625778198,1.2583034038543701,1.1226788759231567
val_score,flow,regression,"(0, 0, 8)",9.0,3,5,avg,0,2.8808038234710693,1.5438846349716187,78.66851043701172,0.6111937165260315,-1.726040005683899,1.0661447048187256,0.9482974410057068
test_score,flow,regression,"(0, 0, 8)",9.0,3,5,avg,0,2.7994399070739746,1.5985366106033325,81.67367553710938,0.62686687707901,-1.7277123928070068,1.0985404253005981,0.9626151919364929
train_score,flow,regression,"(0, 0, 9)",9.0,3,5,avg,0,3.5302796363830566,1.742624282836914,81.02672576904297,0.7133837938308716,-1.7320548295974731,1.2582404613494873,1.1226176023483276
val_score,flow,regression,"(0, 0, 9)",9.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.61044842004776,-1.7320512533187866,1.066024899482727,0.9481708407402039
test_score,flow,regression,"(0, 0, 9)",9.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,flow,regression,"(0, 0, 9)",27.0,3,5,avg,0,3.5302796363830566,1.742624282836914,81.02672576904297,0.7133839130401611,-1.7320548295974731,1.2582404613494873,1.1226177215576172
val_score,flow,regression,"(0, 0, 9)",27.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66850280761719,0.6104483604431152,-1.7320517301559448,1.0660250186920166,0.9481708407402039
test_score,flow,regression,"(0, 0, 9)",27.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,flow,regression,"(0, 0, 9)",81.0,3,5,avg,0,3.5302793979644775,1.742624282836914,81.02672576904297,0.7133837938308716,-1.7320548295974731,1.2582404613494873,1.1226176023483276
val_score,flow,regression,"(0, 0, 9)",81.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.6104483604431152,-1.7320514917373657,1.066024899482727,0.9481708407402039
test_score,flow,regression,"(0, 0, 9)",81.0,3,5,avg,0,2.7988803386688232,1.598536491394043,81.67367553710938,0.6263146996498108,-1.732051968574524,1.0985369682312012,0.9625526070594788
train_score,flow,regression,"(0, 0, 9)",243.0,3,5,avg,0,3.5302793979644775,1.742624282836914,81.02672576904297,0.7133837938308716,-1.7320548295974731,1.2582404613494873,1.1226176023483276
val_score,flow,regression,"(0, 0, 9)",243.0,3,5,avg,0,2.8800230026245117,1.5438846349716187,78.66850280761719,0.6104483604431152,-1.7320516109466553,1.066024899482727,0.9481708407402039
test_score,flow,regression,"(0, 0, 9)",243.0,3,5,avg,0,2.7988803386688232,1.598536491394043,81.67367553710938,0.6263146996498108,-1.7320520877838135,1.0985369682312012,0.9625526070594788
train_score,flow,regression,"(0, 0, 10)",9.0,3,5,avg,0,3.530280590057373,1.742624282836914,81.02672576904297,0.7133848667144775,-1.732049584388733,1.2582404613494873,1.1226177215576172
val_score,flow,regression,"(0, 0, 10)",9.0,3,5,avg,0,2.88002610206604,1.5438846349716187,78.66851043701172,0.6104521751403809,-1.7320228815078735,1.0660254955291748,0.9481714367866516
test_score,flow,regression,"(0, 0, 10)",9.0,3,5,avg,0,2.7988827228546143,1.5985366106033325,81.67367553710938,0.6263163089752197,-1.732040286064148,1.0985370874404907,0.9625527858734131
train_score,flow,regression,"(0, 0, 11)",9.0,3,5,avg,0,3.5302796363830566,1.742624282836914,81.02672576904297,0.7133837938308716,-1.7320548295974731,1.2582404613494873,1.1226177215576172
val_score,flow,regression,"(0, 0, 11)",9.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.6104483008384705,-1.7320517301559448,1.066024899482727,0.9481709003448486
test_score,flow,regression,"(0, 0, 11)",9.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,flow,regression,"(0, 0, 11)",27.0,3,5,avg,0,3.5302796363830566,1.742624282836914,81.02672576904297,0.7133839130401611,-1.7320548295974731,1.2582404613494873,1.1226176023483276
val_score,flow,regression,"(0, 0, 11)",27.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.6104483604431152,-1.7320518493652344,1.066024899482727,0.9481708407402039
test_score,flow,regression,"(0, 0, 11)",27.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.7320520877838135,1.0985370874404907,0.9625526070594788
train_score,flow,regression,"(0, 0, 12)",9.0,3,5,avg,0,3.5303328037261963,1.742624282836914,81.02672576904297,0.7134397029876709,-1.7316354513168335,1.2582441568374634,1.1226221323013306
val_score,flow,regression,"(0, 0, 12)",9.0,3,5,avg,0,2.8801496028900146,1.5438846349716187,78.66851043701172,0.6105711460113525,-1.7310634851455688,1.0660463571548462,0.9481898546218872
test_score,flow,regression,"(0, 0, 12)",9.0,3,5,avg,0,2.798949956893921,1.598536491394043,81.67367553710938,0.6263822317123413,-1.7315213680267334,1.0985370874404907,0.9625602960586548
train_score,flow,regression,"(0, 0, 13)",9.0,3,5,avg,0,3.5303382873535156,1.742624282836914,81.02672576904297,0.7134464383125305,-1.731589913368225,1.2582439184188843,1.1226221323013306
val_score,flow,regression,"(0, 0, 13)",9.0,3,5,avg,0,2.8801300525665283,1.5438846349716187,78.66850280761719,0.6105530858039856,-1.7312201261520386,1.0660419464111328,0.9481852650642395
test_score,flow,regression,"(0, 0, 13)",9.0,3,5,avg,0,2.7989494800567627,1.5985366106033325,81.67367553710938,0.6263845562934875,-1.7315094470977783,1.0985370874404907,0.9625596404075623
train_score,flow,regression,"(0, 0, 14)",9.0,3,5,avg,0,3.5303118228912354,1.742624282836914,81.02672576904297,0.713417112827301,-1.7318018674850464,1.2582427263259888,1.1226204633712769
val_score,flow,regression,"(0, 0, 14)",9.0,3,5,avg,0,2.88010835647583,1.5438846349716187,78.66851043701172,0.6105305552482605,-1.731386423110962,1.0660370588302612,0.9481834769248962
test_score,flow,regression,"(0, 0, 14)",9.0,3,5,avg,0,2.798941135406494,1.5985366106033325,81.67367553710938,0.6263733506202698,-1.7315866947174072,1.0985373258590698,0.9625595211982727
train_score,flow,regression,"(0, 0, 15)",9.0,3,5,avg,0,3.5302796363830566,1.742624282836914,81.02672576904297,0.7133837938308716,-1.7320548295974731,1.2582404613494873,1.1226176023483276
val_score,flow,regression,"(0, 0, 15)",9.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.6104483604431152,-1.7320517301559448,1.066024899482727,0.9481708407402039
test_score,flow,regression,"(0, 0, 15)",9.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,flow,regression,"(0, 0, 15)",27.0,3,5,avg,0,3.5302796363830566,1.742624282836914,81.02672576904297,0.7133837938308716,-1.7320548295974731,1.2582404613494873,1.1226177215576172
val_score,flow,regression,"(0, 0, 15)",27.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66850280761719,0.6104483604431152,-1.7320514917373657,1.066024899482727,0.9481709003448486
test_score,flow,regression,"(0, 0, 15)",27.0,3,5,avg,0,2.7988808155059814,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.7320517301559448,1.0985370874404907,0.9625527262687683
train_score,flow,regression,"(0, 0, 16)",9.0,3,5,avg,0,3.5302793979644775,1.742624282836914,81.02672576904297,0.7133837938308716,-1.7320548295974731,1.2582404613494873,1.1226176023483276
val_score,flow,regression,"(0, 0, 16)",9.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.6104483604431152,-1.7320516109466553,1.066024899482727,0.9481708407402039
test_score,flow,regression,"(0, 0, 16)",9.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263148188591003,-1.732051968574524,1.0985370874404907,0.9625526666641235
train_score,flow,regression,"(0, 0, 16)",27.0,3,5,avg,0,3.5302796363830566,1.742624282836914,81.02672576904297,0.7133839130401611,-1.7320548295974731,1.2582404613494873,1.1226176023483276
val_score,flow,regression,"(0, 0, 16)",27.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.61044842004776,-1.7320516109466553,1.0660250186920166,0.9481708407402039
test_score,flow,regression,"(0, 0, 16)",27.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,flow,regression,"(0, 0, 17)",9.0,3,5,avg,0,3.530628204345703,1.742624282836914,81.02672576904297,0.7137436866760254,-1.7293537855148315,1.258272409439087,1.1226509809494019
val_score,flow,regression,"(0, 0, 17)",9.0,3,5,avg,0,2.8804194927215576,1.5438846349716187,78.66850280761719,0.6108410358428955,-1.7289966344833374,1.0660678148269653,0.9482179880142212
test_score,flow,regression,"(0, 0, 17)",9.0,3,5,avg,0,2.7991981506347656,1.5985366106033325,81.67367553710938,0.6266284584999084,-1.729592204093933,1.0985387563705444,0.9625864028930664
train_score,flow,regression,"(0, 0, 18)",9.0,3,5,avg,0,3.5302793979644775,1.742624282836914,81.02672576904297,0.7133837938308716,-1.7320548295974731,1.2582404613494873,1.122617483139038
val_score,flow,regression,"(0, 0, 18)",9.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66851806640625,0.6104483008384705,-1.7320518493652344,1.066024899482727,0.9481708407402039
test_score,flow,regression,"(0, 0, 18)",9.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.7320520877838135,1.0985370874404907,0.9625526070594788
train_score,flow,regression,"(0, 0, 18)",27.0,3,5,avg,0,3.5302793979644775,1.742624282836914,81.02672576904297,0.7133837938308716,-1.7320548295974731,1.2582404613494873,1.1226176023483276
val_score,flow,regression,"(0, 0, 18)",27.0,3,5,avg,0,2.8800230026245117,1.5438846349716187,78.66851806640625,0.6104483604431152,-1.7320517301559448,1.0660250186920166,0.9481708407402039
test_score,flow,regression,"(0, 0, 18)",27.0,3,5,avg,0,2.7988805770874023,1.598536491394043,81.67367553710938,0.6263146996498108,-1.732051968574524,1.0985369682312012,0.9625526666641235
train_score,flow,regression,"(0, 0, 19)",9.0,3,5,avg,0,3.5313291549682617,1.742624282836914,81.02672576904297,0.7144855856895447,-1.723994255065918,1.258301019668579,1.1226903200149536
val_score,flow,regression,"(0, 0, 19)",9.0,3,5,avg,0,2.8819737434387207,1.5438846349716187,78.66851043701172,0.612364649772644,-1.7171688079833984,1.0662996768951416,0.9484257102012634
test_score,flow,regression,"(0, 0, 19)",9.0,3,5,avg,0,2.7999496459960938,1.598536491394043,81.67367553710938,0.6273632645606995,-1.723836898803711,1.0985455513000488,0.9626666307449341
train_score,flow,regression,"(0, 0, 20)",9.0,3,5,avg,0,3.5302793979644775,1.742624282836914,81.02672576904297,0.7133839130401611,-1.7320548295974731,1.2582404613494873,1.1226176023483276
val_score,flow,regression,"(0, 0, 20)",9.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66851806640625,0.6104483604431152,-1.7320514917373657,1.0660250186920166,0.9481708407402039
test_score,flow,regression,"(0, 0, 20)",9.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263148188591003,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,flow,regression,"(0, 0, 21)",9.0,3,5,avg,0,3.5302796363830566,1.742624282836914,81.02672576904297,0.7133839130401611,-1.7320548295974731,1.2582404613494873,1.1226176023483276
val_score,flow,regression,"(0, 0, 21)",9.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.6104483604431152,-1.7320517301559448,1.0660250186920166,0.9481708407402039
test_score,flow,regression,"(0, 0, 21)",9.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.732051968574524,1.0985370874404907,0.9625526666641235
train_score,flow,regression,"(0, 0, 21)",27.0,3,5,avg,0,3.5302793979644775,1.742624282836914,81.02672576904297,0.7133837938308716,-1.7320548295974731,1.2582404613494873,1.1226177215576172
val_score,flow,regression,"(0, 0, 21)",27.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.6104483008384705,-1.7320517301559448,1.066024899482727,0.9481708407402039
test_score,flow,regression,"(0, 0, 21)",27.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,flow,regression,"(0, 0, 22)",9.0,3,5,avg,0,3.5302796363830566,1.742624282836914,81.02672576904297,0.7133837938308716,-1.7320548295974731,1.2582404613494873,1.1226177215576172
val_score,flow,regression,"(0, 0, 22)",9.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66850280761719,0.6104483604431152,-1.7320517301559448,1.066024899482727,0.9481708407402039
test_score,flow,regression,"(0, 0, 22)",9.0,3,5,avg,0,2.7988808155059814,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.732051968574524,1.0985370874404907,0.9625526666641235
train_score,flow,regression,"(0, 0, 23)",9.0,3,5,avg,0,3.5302793979644775,1.742624282836914,81.02672576904297,0.7133837938308716,-1.7320548295974731,1.2582404613494873,1.1226176023483276
val_score,flow,regression,"(0, 0, 23)",9.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66851806640625,0.6104483604431152,-1.7320517301559448,1.0660250186920166,0.9481708407402039
test_score,flow,regression,"(0, 0, 23)",9.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,flow,regression,"(0, 0, 23)",27.0,3,5,avg,0,3.5302793979644775,1.742624282836914,81.02672576904297,0.7133837938308716,-1.7320548295974731,1.2582404613494873,1.1226176023483276
val_score,flow,regression,"(0, 0, 23)",27.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66850280761719,0.6104483008384705,-1.7320517301559448,1.066024899482727,0.9481708407402039
test_score,flow,regression,"(0, 0, 23)",27.0,3,5,avg,0,2.7988803386688232,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,flow,regression,"(0, 0, 23)",81.0,3,5,avg,0,3.5302796363830566,1.742624282836914,81.02672576904297,0.7133837938308716,-1.7320548295974731,1.2582404613494873,1.1226177215576172
val_score,flow,regression,"(0, 0, 23)",81.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66850280761719,0.6104483008384705,-1.7320517301559448,1.0660250186920166,0.9481708407402039
test_score,flow,regression,"(0, 0, 23)",81.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,flow,regression,"(0, 0, 24)",9.0,3,5,avg,0,3.5302793979644775,1.742624282836914,81.02672576904297,0.7133837938308716,-1.7320548295974731,1.2582404613494873,1.1226177215576172
val_score,flow,regression,"(0, 0, 24)",9.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66850280761719,0.6104483008384705,-1.7320518493652344,1.066024899482727,0.9481708407402039
test_score,flow,regression,"(0, 0, 24)",9.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.7320520877838135,1.0985370874404907,0.9625526666641235
train_score,flow,regression,"(0, 0, 25)",9.0,3,5,avg,0,3.5302796363830566,1.742624282836914,81.02672576904297,0.7133837938308716,-1.7320548295974731,1.2582404613494873,1.1226177215576172
val_score,flow,regression,"(0, 0, 25)",9.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.61044842004776,-1.7320512533187866,1.066024899482727,0.9481709003448486
test_score,flow,regression,"(0, 0, 25)",9.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.7320517301559448,1.0985370874404907,0.9625526070594788
train_score,flow,regression,"(0, 0, 25)",27.0,3,5,avg,0,3.5302796363830566,1.742624282836914,81.02672576904297,0.7133839130401611,-1.7320548295974731,1.2582404613494873,1.1226177215576172
val_score,flow,regression,"(0, 0, 25)",27.0,3,5,avg,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.6104483604431152,-1.7320516109466553,1.066024899482727,0.9481708407402039
test_score,flow,regression,"(0, 0, 25)",27.0,3,5,avg,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,flow,regression,"(0, 0, 26)",9.0,3,5,avg,0,3.530644178390503,1.742624282836914,81.02672576904297,0.7137640714645386,-1.7292276620864868,1.2582671642303467,1.1226494312286377
val_score,flow,regression,"(0, 0, 26)",9.0,3,5,avg,0,2.880650758743286,1.5438846349716187,78.66851043701172,0.6110627055168152,-1.7271950244903564,1.0661230087280273,0.9482632279396057
test_score,flow,regression,"(0, 0, 26)",9.0,3,5,avg,0,2.799245595932007,1.598536491394043,81.67367553710938,0.6266778111457825,-1.7292171716690063,1.0985406637191772,0.962592363357544
train_score,flow,regression,"(0, 0, 0)",9.0,3,5,conc,0,3.4768052101135254,1.7260655164718628,80.84373474121094,0.7047297358512878,-1.7320548295974731,1.2421115636825562,1.1078959703445435
