,featureType,prblemType,confID,budget,eng_lvls,divide,fusionType,repeats,loss,tp,fp,tn,fn,acc,prec,rec,auc,BC,MCC,thisloss
train_score,twostream,classification,"(0, 0, 0)",81.0,9,5,avg,0,,16635.0,3095.0,256185.0,15775.0,0.9353076219558716,0.8431322574615479,0.5132675170898438,0.9604238271713257,1.1552677154541016,0.6528674960136414,0.8412229418754578
val_score,twostream,classification,"(0, 0, 0)",81.0,9,5,avg,0,,518.0,957.0,62043.0,7357.0,0.8826944828033447,0.35118645429611206,0.06577777862548828,0.704110860824585,1.3470317125320435,0.12389958649873734,2.313521146774292
test_score,twostream,classification,"(0, 0, 0)",81.0,9,5,avg,0,,288.0,699.0,37621.0,4502.0,0.8793553113937378,0.2917933166027069,0.060125261545181274,0.8053311109542847,1.2455980777740479,0.1051245778799057,1.686234474182129
train_score,twostream,classification,"(0, 0, 0)",243.0,9,5,avg,0,,21717.0,3090.0,256190.0,10693.0,0.9527475833892822,0.875438392162323,0.6700709462165833,0.9788654446601868,0.9218103289604187,0.7493402361869812,0.6141819953918457
val_score,twostream,classification,"(0, 0, 0)",243.0,9,5,avg,0,,708.0,1923.0,61077.0,7167.0,0.8717455267906189,0.2690992057323456,0.08990476280450821,0.6614561080932617,1.211511254310608,0.09105084091424942,3.271883249282837
test_score,twostream,classification,"(0, 0, 0)",243.0,9,5,avg,0,,560.0,1491.0,36829.0,4230.0,0.8672928810119629,0.27303755283355713,0.11691022664308548,0.7950127124786377,1.0692400932312012,0.08110854774713516,1.8796312808990479
train_score,twostream,classification,"(0, 0, 1)",9.0,9,5,avg,0,,15327.0,2842.0,256438.0,17083.0,0.93169105052948,0.8435797095298767,0.4729095995426178,0.955748438835144,0.6835269927978516,0.6283605694770813,0.8920658826828003
val_score,twostream,classification,"(0, 0, 1)",9.0,9,5,avg,0,,493.0,866.0,62134.0,7382.0,0.8836256265640259,0.36276674270629883,0.0626031756401062,0.6975476741790771,0.818269670009613,0.09740442037582397,2.303283929824829
test_score,twostream,classification,"(0, 0, 1)",9.0,9,5,avg,0,,264.0,778.0,37542.0,4526.0,0.8769657611846924,0.25335893034935,0.05511482432484627,0.8040323853492737,0.7838864922523499,0.08857570588588715,1.6827051639556885
train_score,twostream,classification,"(0, 0, 1)",27.0,9,5,avg,0,,20704.0,3169.0,256111.0,11706.0,0.9490033388137817,0.8672558665275574,0.63881516456604,0.9752376675605774,0.48449528217315674,0.724804699420929,0.660058319568634
val_score,twostream,classification,"(0, 0, 1)",27.0,9,5,avg,0,,625.0,1981.0,61019.0,7250.0,0.8697565197944641,0.23983116447925568,0.0793650820851326,0.6626646518707275,0.729924201965332,0.10036704689264297,3.094967842102051
test_score,twostream,classification,"(0, 0, 1)",27.0,9,5,avg,0,,458.0,1400.0,36920.0,4332.0,0.8670376539230347,0.2465016096830368,0.09561586380004883,0.7966526746749878,0.5934187769889832,0.07563494145870209,1.8444231748580933
train_score,twostream,classification,"(0, 0, 2)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.7127581834793091,0.746313750743866,0.14702174067497253,2.0380492210388184
val_score,twostream,classification,"(0, 0, 2)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6442043781280518,0.7482362389564514,0.02540508843958378,2.1008412837982178
test_score,twostream,classification,"(0, 0, 2)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.6010712385177612,0.7524972558021545,0.00039022485725581646,2.1157233715057373
train_score,twostream,classification,"(0, 0, 3)",9.0,9,5,avg,0,,9171.0,2501.0,256779.0,23239.0,0.9117541909217834,0.7857265472412109,0.2829682230949402,0.9286803007125854,0.9138986468315125,0.5169527530670166,1.1235648393630981
val_score,twostream,classification,"(0, 0, 3)",9.0,9,5,avg,0,,286.0,285.0,62715.0,7589.0,0.8889026641845703,0.5008756518363953,0.03631746023893356,0.7305864691734314,1.028684377670288,0.18791137635707855,1.9639326333999634
test_score,twostream,classification,"(0, 0, 3)",9.0,9,5,avg,0,,29.0,102.0,38218.0,4761.0,0.8871948719024658,0.221374049782753,0.006054279860109091,0.8037433624267578,0.9831752181053162,0.09852033108472824,1.6523782014846802
train_score,twostream,classification,"(0, 0, 3)",27.0,9,5,avg,0,,15187.0,2878.0,256402.0,17223.0,0.9310879707336426,0.8406863808631897,0.4685899317264557,0.955168604850769,0.8695147633552551,0.6302694082260132,0.8949629068374634
val_score,twostream,classification,"(0, 0, 3)",27.0,9,5,avg,0,,474.0,642.0,62358.0,7401.0,0.8865178227424622,0.42473119497299194,0.06019047647714615,0.7092580795288086,0.9721630215644836,0.15211738646030426,2.19510817527771
test_score,twostream,classification,"(0, 0, 3)",27.0,9,5,avg,0,,191.0,592.0,37728.0,4599.0,0.8795871734619141,0.24393358826637268,0.039874739944934845,0.7980780005455017,0.9243876338005066,0.08495809137821198,1.701578974723816
train_score,twostream,classification,"(0, 0, 3)",81.0,9,5,avg,0,,21276.0,2843.0,256437.0,11134.0,0.952083170413971,0.8821261525154114,0.6564640402793884,0.9769898056983948,0.6426621675491333,0.7413504719734192,0.6442327499389648
val_score,twostream,classification,"(0, 0, 3)",81.0,9,5,avg,0,,667.0,1872.0,61128.0,7208.0,0.8718870878219604,0.2627018392086029,0.08469841629266739,0.662510335445404,0.940618634223938,0.08919715136289597,3.0342206954956055
test_score,twostream,classification,"(0, 0, 3)",81.0,9,5,avg,0,,477.0,1198.0,37122.0,4313.0,0.8721641898155212,0.28477612137794495,0.09958246350288391,0.7996823787689209,0.8161020278930664,0.08429259806871414,1.8137118816375732
train_score,twostream,classification,"(0, 0, 4)",9.0,9,5,avg,0,,24877.0,3077.0,256203.0,7533.0,0.9636248350143433,0.8899263143539429,0.767571747303009,0.988937497138977,0.7252725958824158,0.8121199607849121,0.43460673093795776
val_score,twostream,classification,"(0, 0, 4)",9.0,9,5,avg,0,,735.0,3212.0,59788.0,7140.0,0.8539401888847351,0.18621738255023956,0.09333333373069763,0.6245753765106201,1.3506338596343994,0.061092182993888855,5.740256309509277
test_score,twostream,classification,"(0, 0, 4)",9.0,9,5,avg,0,,857.0,2109.0,36211.0,3933.0,0.8598469495773315,0.28894132375717163,0.1789143979549408,0.7538564205169678,1.0287156105041504,0.12452336400747299,3.097623348236084
train_score,twostream,classification,"(0, 0, 5)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.625,0.9662905931472778,0.0,1.94773268699646
val_score,twostream,classification,"(0, 0, 5)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.625,0.9662975668907166,0.0,1.9477299451828003
test_score,twostream,classification,"(0, 0, 5)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.5750000476837158,0.9677996635437012,0.0,1.9612478017807007
train_score,twostream,classification,"(0, 0, 6)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.6488953232765198,0.7093349099159241,0.052787069231271744,2.1365725994110107
val_score,twostream,classification,"(0, 0, 6)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6622433662414551,0.7096846103668213,0.06982333958148956,2.1420633792877197
test_score,twostream,classification,"(0, 0, 6)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.5816082954406738,0.7091217041015625,0.002527663018554449,2.1665399074554443
train_score,twostream,classification,"(0, 0, 7)",9.0,9,5,avg,0,,24623.0,4283.0,254997.0,7787.0,0.9586200714111328,0.8518300652503967,0.7597346305847168,0.9865527153015137,1.3732231855392456,0.7833849191665649,0.4484071135520935
val_score,twostream,classification,"(0, 0, 7)",9.0,9,5,avg,0,,891.0,3728.0,59272.0,6984.0,0.8488608598709106,0.19289889931678772,0.11314285546541214,0.6323168277740479,1.6463067531585693,0.07375887036323547,4.2376885414123535
test_score,twostream,classification,"(0, 0, 7)",9.0,9,5,avg,0,,1001.0,2417.0,35903.0,3789.0,0.8560425639152527,0.29286131262779236,0.20897702872753143,0.7445871233940125,1.4801183938980103,0.09499530494213104,2.8949334621429443
train_score,twostream,classification,"(0, 0, 8)",9.0,9,5,avg,0,,20241.0,4766.0,254514.0,12169.0,0.9419412016868591,0.8094133734703064,0.6245294809341431,0.9745680093765259,1.8172314167022705,0.7000791430473328,0.6130751371383667
val_score,twostream,classification,"(0, 0, 8)",9.0,9,5,avg,0,,778.0,2231.0,60769.0,7097.0,0.8683885931968689,0.25855764746665955,0.0987936481833458,0.6386431455612183,1.7134449481964111,0.0754254087805748,4.174557685852051
test_score,twostream,classification,"(0, 0, 8)",9.0,9,5,avg,0,,552.0,1603.0,36717.0,4238.0,0.8645092844963074,0.25614848732948303,0.11524008214473724,0.7630833983421326,1.6289442777633667,0.04915257915854454,2.409824848175049
train_score,twostream,classification,"(0, 0, 9)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.7175024747848511,0.6661697030067444,0.05389461666345596,2.0567831993103027
val_score,twostream,classification,"(0, 0, 9)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6822893619537354,0.666024923324585,0.05801782011985779,2.0789995193481445
test_score,twostream,classification,"(0, 0, 9)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.753983736038208,0.6626482605934143,-0.0070772310718894005,2.033982276916504
train_score,twostream,classification,"(0, 0, 10)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.654883861541748,0.695869505405426,0.10047177225351334,2.0997507572174072
val_score,twostream,classification,"(0, 0, 10)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6025457382202148,0.7012767791748047,-0.04212476685643196,2.1451406478881836
test_score,twostream,classification,"(0, 0, 10)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.588233470916748,0.7014236450195312,0.018566304817795753,2.1549506187438965
train_score,twostream,classification,"(0, 0, 11)",9.0,9,5,avg,0,,17562.0,3398.0,255882.0,14848.0,0.937446653842926,0.8378816843032837,0.5418698191642761,0.9604424834251404,1.0398030281066895,0.6463335752487183,0.8206786513328552
val_score,twostream,classification,"(0, 0, 11)",9.0,9,5,avg,0,,615.0,999.0,62001.0,7260.0,0.8834701776504517,0.38104090094566345,0.07809523493051529,0.7035630941390991,1.1441192626953125,0.11472515761852264,2.3278257846832275
test_score,twostream,classification,"(0, 0, 11)",9.0,9,5,avg,0,,329.0,880.0,37440.0,4461.0,0.8761074542999268,0.2721257209777832,0.06868475675582886,0.7914459109306335,1.1669493913650513,0.06873949617147446,1.7764171361923218
train_score,twostream,classification,"(0, 0, 11)",27.0,9,5,avg,0,,23168.0,3153.0,256127.0,9242.0,0.9575058221817017,0.880209743976593,0.7148411273956299,0.9826072454452515,1.3862934112548828,0.7702297568321228,0.5513488054275513
val_score,twostream,classification,"(0, 0, 11)",27.0,9,5,avg,0,,818.0,2904.0,60096.0,7057.0,0.8594567775726318,0.21977432072162628,0.10387301445007324,0.653293788433075,1.649339199066162,0.11279508471488953,3.4419119358062744
test_score,twostream,classification,"(0, 0, 11)",27.0,9,5,avg,0,,688.0,2081.0,36239.0,4102.0,0.8565762042999268,0.2484651505947113,0.14363256096839905,0.7853296399116516,1.5722299814224243,0.10085108131170273,2.0693466663360596
train_score,twostream,classification,"(0, 0, 12)",9.0,9,5,avg,0,,2321.0,549.0,258731.0,30089.0,0.8949750065803528,0.8087108135223389,0.07161369919776917,0.8554500341415405,0.7529836893081665,0.3368281424045563,1.5917152166366577
val_score,twostream,classification,"(0, 0, 12)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.693013072013855,0.8107317090034485,0.041221123188734055,1.9382338523864746
test_score,twostream,classification,"(0, 0, 12)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.770453155040741,0.7859840989112854,0.046892717480659485,1.8181008100509644
train_score,twostream,classification,"(0, 0, 13)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.6650612354278564,0.7167678475379944,0.08932364732027054,2.0618858337402344
val_score,twostream,classification,"(0, 0, 13)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6384966373443604,0.7123618125915527,0.010933673940598965,2.0968849658966064
test_score,twostream,classification,"(0, 0, 13)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.5280138254165649,0.7261618971824646,-0.008687831461429596,2.1549341678619385
train_score,twostream,classification,"(0, 0, 14)",9.0,9,5,avg,0,,17027.0,2824.0,256456.0,15383.0,0.9375801086425781,0.8577401638031006,0.5253625512123108,0.9615170359611511,0.8070937991142273,0.6600160598754883,0.8265125751495361
val_score,twostream,classification,"(0, 0, 14)",9.0,9,5,avg,0,,432.0,772.0,62228.0,7443.0,0.8840914368629456,0.35880398750305176,0.05485714226961136,0.7026330232620239,0.9529125690460205,0.08084483444690704,2.356297731399536
test_score,twostream,classification,"(0, 0, 14)",9.0,9,5,avg,0,,294.0,871.0,37449.0,4496.0,0.8755044937133789,0.2523605227470398,0.0613778717815876,0.8009006977081299,0.9255399703979492,0.08942664414644241,1.7344335317611694
train_score,twostream,classification,"(0, 0, 14)",27.0,9,5,avg,0,,22289.0,3029.0,256251.0,10121.0,0.9549180865287781,0.880361795425415,0.6877198219299316,0.9801545143127441,0.81453937292099,0.7587300539016724,0.5940610766410828
val_score,twostream,classification,"(0, 0, 14)",27.0,9,5,avg,0,,654.0,2179.0,60821.0,7221.0,0.8673722743988037,0.2308506816625595,0.08304762095212936,0.6480157375335693,1.1678334474563599,0.08790774643421173,3.4148755073547363
test_score,twostream,classification,"(0, 0, 14)",27.0,9,5,avg,0,,613.0,1620.0,36700.0,4177.0,0.8655300736427307,0.27451857924461365,0.12797494232654572,0.7957087159156799,0.9866401553153992,0.08999817818403244,1.9057258367538452
train_score,twostream,classification,"(0, 0, 15)",9.0,9,5,avg,0,,4799.0,4576.0,254704.0,27611.0,0.8896596431732178,0.5118933320045471,0.14807158708572388,0.9173005819320679,2.025721788406372,0.3812655508518219,1.0933390855789185
val_score,twostream,classification,"(0, 0, 15)",9.0,9,5,avg,0,,0.0,42.0,62958.0,7875.0,0.8882946372032166,0.0,0.0,0.6535279750823975,1.4963696002960205,0.03719907999038696,2.8197121620178223
test_score,twostream,classification,"(0, 0, 15)",9.0,9,5,avg,0,,11.0,49.0,38271.0,4779.0,0.888006329536438,0.18333333730697632,0.002296451013535261,0.7966417074203491,1.4845322370529175,0.10143869370222092,1.771283507347107
train_score,twostream,classification,"(0, 0, 15)",27.0,9,5,avg,0,,14939.0,2198.0,257082.0,17471.0,0.9325681924819946,0.8717395067214966,0.4609379768371582,0.970158576965332,5.1594696044921875,0.6834776997566223,0.734583854675293
val_score,twostream,classification,"(0, 0, 15)",27.0,9,5,avg,0,,325.0,1068.0,61932.0,7550.0,0.8784054517745972,0.23330940306186676,0.04126984253525734,0.646497905254364,1.5799957513809204,0.031387124210596085,3.540989637374878
test_score,twostream,classification,"(0, 0, 15)",27.0,9,5,avg,0,,281.0,609.0,37711.0,4509.0,0.8812804818153381,0.31573033332824707,0.058663882315158844,0.8025320768356323,1.5014545917510986,0.09178384393453598,1.952019214630127
train_score,twostream,classification,"(0, 0, 16)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.678314208984375,0.6499481201171875,0.09138976782560349,2.0731394290924072
val_score,twostream,classification,"(0, 0, 16)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6252148151397705,0.655185878276825,0.054969992488622665,2.122506856918335
test_score,twostream,classification,"(0, 0, 16)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.6406011581420898,0.6535681486129761,0.044376663863658905,2.1096229553222656
train_score,twostream,classification,"(0, 0, 17)",9.0,9,5,avg,0,,2338.0,479.0,258801.0,30072.0,0.8952724933624268,0.8299609422683716,0.0721382275223732,0.8599716424942017,0.839525580406189,0.3457189202308655,1.5813510417938232
val_score,twostream,classification,"(0, 0, 17)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6964102983474731,0.8720272183418274,0.11300443857908249,1.949204444885254
test_score,twostream,classification,"(0, 0, 17)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.776664674282074,0.849134624004364,0.09738314151763916,1.807023525238037
train_score,twostream,classification,"(0, 0, 18)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.7222303152084351,0.691877543926239,0.21868684887886047,1.9820184707641602
val_score,twostream,classification,"(0, 0, 18)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6930755376815796,0.6916723847389221,0.11397891491651535,1.9957627058029175
test_score,twostream,classification,"(0, 0, 18)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.6975005269050598,0.6936972737312317,0.05900413170456886,1.9996564388275146
train_score,twostream,classification,"(0, 0, 19)",9.0,9,5,avg,0,,12668.0,2475.0,256805.0,19742.0,0.9238342046737671,0.8365581631660461,0.3908670246601105,0.9478954076766968,0.7627833485603333,0.5936291217803955,0.964878261089325
val_score,twostream,classification,"(0, 0, 19)",9.0,9,5,avg,0,,403.0,572.0,62428.0,7472.0,0.8865037560462952,0.41333332657814026,0.051174603402614594,0.7098970413208008,0.8349384665489197,0.13064046204090118,2.132812261581421
test_score,twostream,classification,"(0, 0, 19)",9.0,9,5,avg,0,,119.0,467.0,37853.0,4671.0,0.8808165788650513,0.20307166874408722,0.024843424558639526,0.8037146329879761,0.8119056820869446,0.11203816533088684,1.6733332872390747
train_score,twostream,classification,"(0, 0, 19)",27.0,9,5,avg,0,,18659.0,2929.0,256351.0,13751.0,0.9428157210350037,0.8643227815628052,0.5757173895835876,0.968147337436676,0.8434303998947144,0.6878493428230286,0.7561003565788269
val_score,twostream,classification,"(0, 0, 19)",27.0,9,5,avg,0,,614.0,1202.0,61798.0,7261.0,0.8805925846099854,0.3381057381629944,0.07796825468540192,0.6838893890380859,1.0242751836776733,0.10245786607265472,2.535799741744995
test_score,twostream,classification,"(0, 0, 19)",27.0,9,5,avg,0,,353.0,943.0,37377.0,4437.0,0.8752031326293945,0.27237653732299805,0.07369519770145416,0.8041189908981323,0.9566550254821777,0.09523219615221024,1.7226837873458862
train_score,twostream,classification,"(0, 0, 20)",9.0,9,5,avg,0,,15670.0,2636.0,256644.0,16740.0,0.9335736036300659,0.8560035228729248,0.48349276185035706,0.9574082493782043,0.993256151676178,0.6399953961372375,0.8777444362640381
val_score,twostream,classification,"(0, 0, 20)",9.0,9,5,avg,0,,421.0,800.0,62200.0,7454.0,0.8835410475730896,0.34479933977127075,0.053460318595170975,0.699796199798584,1.1233669519424438,0.10086596757173538,2.2655248641967773
test_score,twostream,classification,"(0, 0, 20)",9.0,9,5,avg,0,,210.0,668.0,37652.0,4580.0,0.878264844417572,0.23917995393276215,0.04384133592247963,0.7974217534065247,1.090959906578064,0.08772940933704376,1.7125197649002075
train_score,twostream,classification,"(0, 0, 20)",27.0,9,5,avg,0,,21919.0,2880.0,256400.0,10491.0,0.9541602730751038,0.8838663101196289,0.6763036251068115,0.9794589877128601,0.685438871383667,0.7501068711280823,0.6095281839370728
val_score,twostream,classification,"(0, 0, 20)",27.0,9,5,avg,0,,663.0,2028.0,60972.0,7212.0,0.8696292638778687,0.24637681245803833,0.0841904729604721,0.6514013409614563,0.9808014035224915,0.09141962975263596,3.2105283737182617
test_score,twostream,classification,"(0, 0, 20)",27.0,9,5,avg,0,,638.0,1615.0,36705.0,4152.0,0.8662258386611938,0.2831779718399048,0.13319414854049683,0.7968027591705322,0.8265933990478516,0.09848292917013168,1.884916067123413
train_score,twostream,classification,"(0, 0, 21)",9.0,9,5,avg,0,,2313.0,548.0,258732.0,30097.0,0.894951343536377,0.8084585666656494,0.07136686146259308,0.8369634747505188,0.664431095123291,0.29273083806037903,1.645917534828186
val_score,twostream,classification,"(0, 0, 21)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6849579215049744,0.6721145510673523,0.0637132078409195,1.9454360008239746
test_score,twostream,classification,"(0, 0, 21)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.7618926763534546,0.6624876260757446,0.05341227352619171,1.8361042737960815
train_score,twostream,classification,"(0, 0, 22)",9.0,9,5,avg,0,,28121.0,3323.0,255957.0,4289.0,0.9739024639129639,0.8943200707435608,0.8676642775535583,0.9936382174491882,0.7062574625015259,0.8618417978286743,0.30255892872810364
val_score,twostream,classification,"(0, 0, 22)",9.0,9,5,avg,0,,1243.0,5749.0,57251.0,6632.0,0.8253120183944702,0.1777745932340622,0.1578412652015686,0.5775582194328308,1.3570187091827393,0.05254354327917099,7.137897491455078
test_score,twostream,classification,"(0, 0, 22)",9.0,9,5,avg,0,,1156.0,3134.0,35186.0,3634.0,0.8430061340332031,0.2694638669490814,0.24133612215518951,0.7208676338195801,1.1774436235427856,0.1002831980586052,5.517799377441406
train_score,twostream,classification,"(0, 0, 23)",9.0,9,5,avg,0,,27634.0,3557.0,255723.0,4776.0,0.9714307188987732,0.8859606981277466,0.8526380658149719,0.9936701059341431,1.6407278776168823,0.8553441166877747,0.31326302886009216
val_score,twostream,classification,"(0, 0, 23)",9.0,9,5,avg,0,,1447.0,5541.0,57459.0,6428.0,0.8311253190040588,0.2070692628622055,0.18374602496623993,0.6247345209121704,2.021247386932373,0.09642097353935242,5.522277355194092
test_score,twostream,classification,"(0, 0, 23)",9.0,9,5,avg,0,,1090.0,3428.0,34892.0,3700.0,0.8346551060676575,0.2412571907043457,0.22755740582942963,0.7133646011352539,1.9247924089431763,0.08332449942827225,4.041381359100342
train_score,twostream,classification,"(0, 0, 24)",9.0,9,5,avg,0,,2407.0,602.0,258678.0,30003.0,0.8950850367546082,0.7999335527420044,0.0742672011256218,0.8709697127342224,0.7394089102745056,0.3592716157436371,1.5196905136108398
val_score,twostream,classification,"(0, 0, 24)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.7123035192489624,0.7280291318893433,0.13131514191627502,1.92835533618927
test_score,twostream,classification,"(0, 0, 24)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.7910811305046082,0.7274929881095886,0.08276063948869705,1.7514344453811646
train_score,twostream,classification,"(0, 0, 24)",27.0,9,5,avg,0,,7396.0,2165.0,257115.0,25014.0,0.9068225622177124,0.7735592722892761,0.22820116579532623,0.9138904809951782,1.1213024854660034,0.4630822539329529,1.2076301574707031
val_score,twostream,classification,"(0, 0, 24)",27.0,9,5,avg,0,,318.0,356.0,62644.0,7557.0,0.8883522152900696,0.47181010246276855,0.04038095101714134,0.725127100944519,1.115056037902832,0.1905342936515808,1.9617564678192139
test_score,twostream,classification,"(0, 0, 24)",27.0,9,5,avg,0,,10.0,11.0,38309.0,4780.0,0.8888643383979797,0.4761904776096344,0.002087682718411088,0.7945711016654968,1.129110336303711,0.06337139755487442,1.6740635633468628
train_score,twostream,classification,"(0, 0, 24)",81.0,9,5,avg,0,,13546.0,3268.0,256012.0,18864.0,0.9241254925727844,0.8056381344795227,0.4179574251174927,0.9458267688751221,1.1229674816131592,0.5767275094985962,0.9636987447738647
val_score,twostream,classification,"(0, 0, 24)",81.0,9,5,avg,0,,439.0,538.0,62462.0,7436.0,0.8874915242195129,0.4493347108364105,0.05574603006243706,0.7208645343780518,1.1657955646514893,0.1252870112657547,2.073718786239624
test_score,twostream,classification,"(0, 0, 24)",81.0,9,5,avg,0,,175.0,447.0,37873.0,4615.0,0.8825793862342834,0.2813504934310913,0.036534447222948074,0.7943187355995178,1.2229753732681274,0.05649491772055626,1.7057300806045532
train_score,twostream,classification,"(0, 0, 25)",9.0,9,5,avg,0,,25387.0,4169.0,255111.0,7023.0,0.9616308212280273,0.8589457273483276,0.7833076119422913,0.986492395401001,1.3309309482574463,0.8008274435997009,0.45966657996177673
val_score,twostream,classification,"(0, 0, 25)",9.0,9,5,avg,0,,1109.0,3749.0,59251.0,6766.0,0.8516404628753662,0.22828324139118195,0.14082539081573486,0.6136558651924133,1.8614212274551392,0.07408537715673447,4.543088436126709
test_score,twostream,classification,"(0, 0, 25)",9.0,9,5,avg,0,,1122.0,2639.0,35681.0,3668.0,0.8537001013755798,0.29832491278648376,0.23423799872398376,0.7524546980857849,1.7189480066299438,0.12005500495433807,2.8621633052825928
train_score,twostream,classification,"(0, 0, 26)",9.0,9,5,avg,0,,23853.0,3534.0,255746.0,8557.0,0.9585471153259277,0.8709606528282166,0.7359765768051147,0.9835035800933838,0.8010578751564026,0.7787457704544067,0.5232945680618286
val_score,twostream,classification,"(0, 0, 26)",9.0,9,5,avg,0,,1026.0,3309.0,59691.0,6849.0,0.856677234172821,0.23667819797992706,0.13028571009635925,0.6463005542755127,1.1700963973999023,0.07972798496484756,4.047974586486816
test_score,twostream,classification,"(0, 0, 26)",9.0,9,5,avg,0,,723.0,1914.0,36406.0,4067.0,0.8612615466117859,0.2741751968860626,0.1509394645690918,0.7898064851760864,0.969313383102417,0.0693783089518547,2.031475782394409
train_score,twostream,classification,"(0, 0, 0)",9.0,9,5,conc,0,,25518.0,3335.0,255945.0,6892.0,0.9649372100830078,0.8844140768051147,0.7873495817184448,0.9891025424003601,1.3032368421554565,0.8242351412773132,0.42902442812919617
val_score,twostream,classification,"(0, 0, 0)",9.0,9,5,conc,0,,1186.0,4206.0,58794.0,6689.0,0.8462786078453064,0.21995548903942108,0.15060317516326904,0.6304098963737488,1.7215847969055176,0.0925389751791954,4.196821212768555
test_score,twostream,classification,"(0, 0, 0)",9.0,9,5,conc,0,,1095.0,2470.0,35850.0,3695.0,0.8569940328598022,0.3071528673171997,0.22860124707221985,0.7511104345321655,1.5974912643432617,0.10458703339099884,2.740135669708252
train_score,twostream,classification,"(0, 0, 1)",9.0,9,5,conc,0,,18715.0,2370.0,256910.0,13695.0,0.9449238777160645,0.8875977993011475,0.5774452090263367,0.9716117978096008,0.8571041822433472,0.7078453302383423,0.7309067845344543
val_score,twostream,classification,"(0, 0, 1)",9.0,9,5,conc,0,,519.0,1377.0,61623.0,7356.0,0.8767829537391663,0.2737341821193695,0.06590475887060165,0.68374103307724,1.1165812015533447,0.08164698630571365,2.615934371948242
test_score,twostream,classification,"(0, 0, 1)",9.0,9,5,conc,0,,403.0,1111.0,37209.0,4387.0,0.8724659085273743,0.2661823034286499,0.08413361012935638,0.8002961874008179,1.0104937553405762,0.10349766910076141,1.7657485008239746
train_score,twostream,classification,"(0, 0, 1)",27.0,9,5,conc,0,,24791.0,2439.0,256841.0,7619.0,0.9655172228813171,0.9104296565055847,0.7649182081222534,0.9889116287231445,0.8874514698982239,0.8207473158836365,0.46577414870262146
val_score,twostream,classification,"(0, 0, 1)",27.0,9,5,conc,0,,803.0,2896.0,60104.0,7072.0,0.859358012676239,0.21708570420742035,0.10196825116872787,0.6541985869407654,1.306565523147583,0.088608518242836,3.5581705570220947
