,featureType,prblemType,confID,budget,eng_lvls,divide,fusionType,repeats,loss,tp,fp,tn,fn,acc,prec,rec,auc,BC,MCC,0
test_score,rgb,classification,"(0, 0, 16)",9.0,9,2.5,none,0,2.404730796813965,2401.0,11437.0,260123.0,31550.0,0.8606982827186584,0.16967535018920898,0.06847932189702988,0.6386013031005859,1.2801501750946045,0.02990124747157097,
train_score,rgb,classification,"(0, 0, 16)",27.0,9,2.5,none,0,0.46654537320137024,56776.0,6111.0,593185.0,18136.0,0.9640381932258606,0.9028257131576538,0.7579026222229004,0.9878020286560059,0.5837762355804443,0.8185262084007263,
val_score,rgb,classification,"(0, 0, 16)",27.0,9,2.5,none,0,3.6124112606048584,1672.0,5076.0,121652.0,14169.0,0.8650134205818176,0.24777711927890778,0.10554888844490051,0.6537309885025024,0.9280892014503479,0.11514970660209656,
test_score,rgb,classification,"(0, 0, 16)",27.0,9,2.5,none,0,3.1065099239349365,1296.0,4558.0,88946.0,10392.0,0.8578789830207825,0.2213870882987976,0.1108829602599144,0.6781207323074341,0.9195336103439331,0.06770838797092438,
train_score,rgb,classification,"(0, 0, 16)",81.0,9,2.5,none,0,0.3132495880126953,8785.0,65.0,214975.0,18123.0,0.92481529712677,0.9926320314407349,0.3252011239528656,0.79755699634552,0.7935912013053894,0.2692292630672455,
val_score,rgb,classification,"(0, 0, 16)",81.0,9,2.5,none,0,4.519021034240723,2382.0,7968.0,331240.0,39955.0,0.8742290139198303,0.2301449328660965,0.05626284331083298,0.606774628162384,0.8842105865478516,0.02988515794277191,
test_score,rgb,classification,"(0, 0, 16)",81.0,9,2.5,none,0,3.544919490814209,1603.0,7159.0,241481.0,29477.0,0.8690239787101746,0.18294909596443176,0.05168300122022629,0.6130276918411255,0.8493337631225586,0.024497220292687416,
train_score,rgb,classification,"(0, 0, 17)",9.0,9,2.5,none,0,2.0797903537750244,11669.0,1584.0,280945.0,24497.0,0.9238850474357605,0.8781720995903015,0.3077954053878784,0.8549707531929016,0.983832597732544,0.35947686433792114,
val_score,rgb,classification,"(0, 0, 17)",9.0,9,2.5,none,0,2.078597068786621,8860.0,2597.0,242545.0,22054.0,0.911845326423645,0.773658037185669,0.272701233625412,0.7917665839195251,1.1136796474456787,0.3085607588291168,
test_score,rgb,classification,"(0, 0, 17)",9.0,9,2.5,none,0,2.0728931427001953,12080.0,2945.0,333004.0,29809.0,0.9160566926002502,0.8046675324440002,0.2832334339618683,0.8378504514694214,0.9904608726501465,0.32731893658638,
train_score,rgb,classification,"(0, 0, 18)",9.0,9,2.5,none,0,2.0857741832733154,596.0,5324.0,208468.0,26060.0,0.8768052458763123,0.10405027866363525,0.022852759808301926,0.656091570854187,0.991398274898529,-0.020790327340364456,
val_score,rgb,classification,"(0, 0, 18)",9.0,9,2.5,none,0,2.087890863418579,63.0,49.0,290583.0,36234.0,0.8905231356620789,0.6057692170143127,0.0017387464176863432,0.5681195259094238,0.8509305715560913,-0.04680904746055603,
test_score,rgb,classification,"(0, 0, 18)",9.0,9,2.5,none,0,2.097702980041504,0.0,0.0,275264.0,34408.0,0.8888999223709106,0.0,0.0,0.4756641685962677,0.7945943474769592,-0.0336359441280365,
train_score,rgb,classification,"(0, 0, 18)",27.0,9,2.5,none,0,2.0858960151672363,7276.0,3088.0,190746.0,16977.0,0.9170547127723694,0.7014909982681274,0.29473450779914856,0.7787193655967712,1.052690029144287,0.2919823229312897,
val_score,rgb,classification,"(0, 0, 18)",27.0,9,2.5,none,0,2.072298765182495,2492.0,239.0,37913.0,2423.0,0.9510998129844666,0.9103608727455139,0.48863914608955383,0.9315484166145325,1.9447189569473267,0.5049427151679993,
test_score,rgb,classification,"(0, 0, 18)",27.0,9,2.5,none,0,2.086892604827881,3243.0,1503.0,66974.0,5287.0,0.9482663869857788,0.6848769187927246,0.3718177080154419,0.8363929986953735,2.1041362285614014,0.38296160101890564,
train_score,rgb,classification,"(0, 0, 19)",9.0,9,2.5,none,0,0.9384816884994507,25305.0,7990.0,616931.0,52855.0,0.9229962825775146,0.7631790041923523,0.3261384963989258,0.8399549126625061,1.3381013870239258,0.3560483455657959,
val_score,rgb,classification,"(0, 0, 19)",9.0,9,2.5,none,0,2.0748472213745117,22521.0,11316.0,624501.0,56618.0,0.9050934314727783,0.6631949543952942,0.2838563024997711,0.8169481754302979,1.0039602518081665,0.3483678996562958,
test_score,rgb,classification,"(0, 0, 19)",9.0,9,2.5,none,0,2.1097898483276367,1802.0,116.0,35029.0,2862.0,1.1760820150375366,0.9468438625335693,0.39448967576026917,0.7150355577468872,0.7543085813522339,0.33025699853897095,
train_score,rgb,classification,"(0, 0, 20)",9.0,9,2.5,none,0,2.020085334777832,26061.0,3678.0,825796.0,78007.0,0.9122136235237122,0.8749207854270935,0.24545222520828247,0.8257630467414856,0.9401448965072632,0.3274243175983429,
val_score,rgb,classification,"(0, 0, 20)",9.0,9,2.5,none,0,2.17114520072937,672.0,151.0,3063.0,1.0,2.1110243797302246,0.9409722089767456,0.0,0.7871593236923218,0.9236369132995605,0.3080019950866699,
test_score,rgb,classification,"(0, 0, 20)",9.0,9,2.5,none,0,2.169374704360962,12637.0,3097.0,345972.0,30892.0,0.9160674214363098,0.8037782907485962,0.28541746735572815,0.8386656641960144,0.9875326752662659,0.32990553975105286,
train_score,rgb,classification,"(0, 0, 21)",9.0,9,2.5,none,0,1.1768244504928589,8047.0,7599.0,277370.0,27579.0,0.8927633762359619,0.5154365301132202,0.22532078623771667,0.7834354639053345,1.3880490064620972,0.126552015542984,
val_score,rgb,classification,"(0, 0, 21)",9.0,9,2.5,none,0,5.218435287475586,2377.0,9023.0,190417.0,22522.0,0.8615168333053589,0.2101115584373474,0.0963752493262291,0.6207742691040039,1.4139457941055298,0.07878129929304123,
test_score,rgb,classification,"(0, 0, 21)",9.0,9,2.5,none,0,4.609731674194336,958.0,4056.0,82032.0,9809.0,0.8612783551216125,0.18070818483829498,0.08224654942750931,0.6656923890113831,1.3376848697662354,-0.01840154081583023,
train_score,rgb,classification,"(0, 0, 21)",27.0,9,2.5,none,0,1.6227062940597534,52894.0,19034.0,1079024.0,84308.0,0.9174696803092957,0.7346060872077942,0.3845045566558838,0.8330622911453247,1.0700716972351074,0.4080505073070526,
val_score,rgb,classification,"(0, 0, 21)",27.0,9,2.5,none,0,6.229568958282471,9102.0,3364.0,203755.0,16931.0,0.9139022827148438,0.727332592010498,0.34443795680999756,0.8288834691047668,1.042400598526001,0.39228978753089905,
test_score,rgb,classification,"(0, 0, 21)",27.0,9,2.5,none,0,5.954417705535889,617.0,567.0,24329.0,2346.0,0.9442692995071411,0.5177083611488342,0.2159961760044098,0.8018972873687744,1.1287750005722046,0.2994701564311981,
train_score,rgb,classification,"(0, 0, 22)",9.0,9,2.5,none,0,0.6253722906112671,12394.0,1142.0,237205.0,17178.0,0.9417045712471008,0.9169926047325134,0.40644899010658264,0.8815786838531494,1.1841163635253906,0.4109719693660736,
val_score,rgb,classification,"(0, 0, 22)",9.0,9,2.5,none,0,3.0379178524017334,28293.0,8584.0,676001.0,57325.0,0.9231347441673279,0.7702462077140808,0.3329069912433624,0.8429172039031982,1.3345996141433716,0.364158570766449,
test_score,rgb,classification,"(0, 0, 22)",9.0,9,2.5,none,0,2.5502493381500244,6661.0,3139.0,186654.0,16727.0,0.9072845578193665,0.6722509264945984,0.2821202278137207,0.842341959476471,0.9825006723403931,0.31415149569511414,
train_score,rgb,classification,"(0, 0, 23)",9.0,9,2.5,none,0,2.1925342082977295,3632.0,187.0,63303.0,4419.0,0.9764096140861511,0.9504132270812988,0.4459573030471802,0.9433714151382446,1.2896170616149902,0.5774292349815369,
val_score,rgb,classification,"(0, 0, 23)",9.0,9,2.5,none,0,2.194309949874878,705.0,86.0,19378.0,1643.0,0.9416314959526062,0.8786764740943909,0.31256282329559326,0.9978214502334595,0.7330789566040039,0.3767026960849762,
test_score,rgb,classification,"(0, 0, 23)",9.0,9,2.5,none,0,2.1956565380096436,13159.0,2386.0,556144.0,56694.0,0.9059864282608032,0.8460643887519836,0.18778833746910095,0.8287165760993958,0.7142992615699768,0.23661786317825317,
train_score,rgb,classification,"(0, 0, 24)",9.0,9,2.5,none,0,0.23661267757415771,10532.0,4013.0,165011.0,10555.0,0.9230780005455017,0.7220451831817627,0.5014506578445435,0.8664717674255371,1.343277931213379,0.3080286681652069,
val_score,rgb,classification,"(0, 0, 24)",9.0,9,2.5,none,0,4.772118091583252,0.0,24.0,240.0,33.0,0.861965000629425,0.2580236792564392,0.13584007322788239,0.7062541842460632,1.4643827676773071,0.09314678609371185,
test_score,rgb,classification,"(0, 0, 24)",9.0,9,2.5,none,0,3.5286669731140137,2436.0,11991.0,265009.0,32195.0,0.8595811128616333,0.1651427447795868,0.06814280152320862,0.6364752054214478,1.2959128618240356,0.029018467292189598,
train_score,rgb,classification,"(0, 0, 24)",27.0,9,2.5,none,0,0.07522635906934738,4074.0,241.0,93200.0,7638.0,0.929793119430542,0.9451205134391785,0.3433660864830017,0.8775646686553955,0.8638135194778442,0.5349701642990112,
val_score,rgb,classification,"(0, 0, 24)",27.0,9,2.5,none,0,5.852404594421387,11134.0,7303.0,398733.0,39664.0,0.8972051739692688,0.6033188104629517,0.21862739324569702,0.7493833303451538,0.9509670734405518,0.25703108310699463,
test_score,rgb,classification,"(0, 0, 24)",27.0,9,2.5,none,0,4.488001823425293,14373.0,10091.0,517077.0,51523.0,0.8977822661399841,0.5866830348968506,0.218047633767128,0.7516525387763977,0.9487637281417847,0.2505548596382141,
train_score,rgb,classification,"(0, 0, 24)",81.0,9,2.5,none,0,0.03064064495265484,8137.0,6393.0,244487.0,23287.0,0.8975880742073059,0.5561341643333435,0.25675851106643677,0.7364805340766907,1.1273915767669678,0.2266845703125,
val_score,rgb,classification,"(0, 0, 24)",81.0,9,2.5,none,0,7.757762908935547,21304.0,13462.0,478578.0,40201.0,0.9040083289146423,0.6128864884376526,0.34676656126976013,0.7742117643356323,1.1357265710830688,0.3306223750114441,
test_score,rgb,classification,"(0, 0, 24)",81.0,9,2.5,none,0,7.340614318847656,5519.0,4590.0,144466.0,13172.0,0.8942402601242065,0.5447105765342712,0.293731153011322,0.7483914494514465,1.1491647958755493,0.4053458273410797,
train_score,rgb,classification,"(0, 0, 25)",9.0,9,2.5,none,0,2.0811100006103516,0.0,0.0,324160.0,40520.0,0.8889023065567017,0.0,0.0,0.48748713731765747,0.7824885845184326,0.01921277493238449,
val_score,rgb,classification,"(0, 0, 25)",9.0,9,2.5,none,0,2.0758156776428223,3124.0,4773.0,342627.0,40301.0,0.8853316307067871,0.3955932557582855,0.07204630970954895,0.8295431137084961,0.9317657947540283,0.370026171207428,
test_score,rgb,classification,"(0, 0, 25)",9.0,9,2.5,none,0,2.085578441619873,21775.0,5988.0,565489.0,49663.0,0.9150479435920715,0.7859384417533875,0.3044039011001587,0.8397732973098755,1.935775876045227,0.34866178035736084,
train_score,rgb,classification,"(0, 0, 26)",9.0,9,2.5,none,0,2.189344644546509,6187.0,1810.0,201454.0,18861.0,0.931519627571106,0.7695030570030212,0.27953648567199707,0.8249475955963135,1.0632014274597168,0.26720792055130005,
val_score,rgb,classification,"(0, 0, 26)",9.0,9,2.5,none,0,2.1900293827056885,8834.0,5565.0,356495.0,36624.0,0.9028067588806152,0.6123088598251343,0.18920744955539703,0.7328746914863586,1.1011505126953125,0.20750212669372559,
test_score,rgb,classification,"(0, 0, 26)",9.0,9,2.5,none,0,2.1859376430511475,935.0,105.0,12255.0,837.0,0.9464415311813354,0.8358585834503174,0.36539772152900696,0.8903045654296875,1.1406787633895874,0.42074570059776306,
train_score,rgb,classification,"(0, 0, 0)",9.0,9,5,avg,0,,,,,,,,,,,,0.2925557494163513
val_score,rgb,classification,"(0, 0, 0)",9.0,9,5,avg,0,,,,,,,,,,,,4.117688179016113
test_score,rgb,classification,"(0, 0, 0)",9.0,9,5,avg,0,,,,,,,,,,,,2.849602460861206
train_score,rgb,classification,"(0, 0, 1)",9.0,9,5,avg,0,,,,,,,,,,,,0.3539319634437561
val_score,rgb,classification,"(0, 0, 1)",9.0,9,5,avg,0,,,,,,,,,,,,10.053235054016113
test_score,rgb,classification,"(0, 0, 1)",9.0,9,5,avg,0,,,,,,,,,,,,5.509510517120361
train_score,rgb,classification,"(0, 0, 2)",9.0,9,5,avg,0,,,,,,,,,,,,2.1647260189056396
val_score,rgb,classification,"(0, 0, 2)",9.0,9,5,avg,0,,,,,,,,,,,,2.1652703285217285
test_score,rgb,classification,"(0, 0, 2)",9.0,9,5,avg,0,,,,,,,,,,,,2.1614201068878174
train_score,rgb,classification,"(0, 0, 3)",9.0,9,5,avg,0,,,,,,,,,,,,0.3658594489097595
val_score,rgb,classification,"(0, 0, 3)",9.0,9,5,avg,0,,,,,,,,,,,,5.975696086883545
test_score,rgb,classification,"(0, 0, 3)",9.0,9,5,avg,0,,,,,,,,,,,,3.9069366455078125
train_score,rgb,classification,"(0, 0, 4)",9.0,9,5,avg,0,,,,,,,,,,,,2.1354970932006836
val_score,rgb,classification,"(0, 0, 4)",9.0,9,5,avg,0,,,,,,,,,,,,2.1562960147857666
test_score,rgb,classification,"(0, 0, 4)",9.0,9,5,avg,0,,,,,,,,,,,,2.2291107177734375
train_score,rgb,classification,"(0, 0, 5)",9.0,9,5,avg,0,,,,,,,,,,,,0.6989665627479553
val_score,rgb,classification,"(0, 0, 5)",9.0,9,5,avg,0,,,,,,,,,,,,2.837350368499756
test_score,rgb,classification,"(0, 0, 5)",9.0,9,5,avg,0,,,,,,,,,,,,1.9715889692306519
train_score,rgb,classification,"(0, 0, 5)",27.0,9,5,avg,0,,,,,,,,,,,,0.4462234675884247
val_score,rgb,classification,"(0, 0, 5)",27.0,9,5,avg,0,,,,,,,,,,,,4.091633319854736
test_score,rgb,classification,"(0, 0, 5)",27.0,9,5,avg,0,,,,,,,,,,,,2.7085931301116943
train_score,rgb,classification,"(0, 0, 6)",9.0,9,5,avg,0,,,,,,,,,,,,0.5885481834411621
val_score,rgb,classification,"(0, 0, 6)",9.0,9,5,avg,0,,,,,,,,,,,,4.032032012939453
test_score,rgb,classification,"(0, 0, 6)",9.0,9,5,avg,0,,,,,,,,,,,,2.30045747756958
train_score,rgb,classification,"(0, 0, 7)",9.0,9,5,avg,0,,,,,,,,,,,,0.6479553580284119
val_score,rgb,classification,"(0, 0, 7)",9.0,9,5,avg,0,,,,,,,,,,,,3.252558946609497
test_score,rgb,classification,"(0, 0, 7)",9.0,9,5,avg,0,,,,,,,,,,,,2.1278934478759766
train_score,rgb,classification,"(0, 0, 8)",9.0,9,5,avg,0,,,,,,,,,,,,1.283169150352478
val_score,rgb,classification,"(0, 0, 8)",9.0,9,5,avg,0,,,,,,,,,,,,1.9591618776321411
test_score,rgb,classification,"(0, 0, 8)",9.0,9,5,avg,0,,,,,,,,,,,,1.7098273038864136
train_score,rgb,classification,"(0, 0, 8)",27.0,9,5,avg,0,,,,,,,,,,,,0.8579224348068237
val_score,rgb,classification,"(0, 0, 8)",27.0,9,5,avg,0,,,,,,,,,,,,2.2354681491851807
test_score,rgb,classification,"(0, 0, 8)",27.0,9,5,avg,0,,,,,,,,,,,,1.7977350950241089
train_score,rgb,classification,"(0, 0, 8)",81.0,9,5,avg,0,,,,,,,,,,,,0.5982151031494141
val_score,rgb,classification,"(0, 0, 8)",81.0,9,5,avg,0,,,,,,,,,,,,3.340303659439087
test_score,rgb,classification,"(0, 0, 8)",81.0,9,5,avg,0,,,,,,,,,,,,2.1757633686065674
train_score,rgb,classification,"(0, 0, 9)",9.0,9,5,avg,0,,,,,,,,,,,,2.214465379714966
val_score,rgb,classification,"(0, 0, 9)",9.0,9,5,avg,0,,,,,,,,,,,,2.1917152404785156
test_score,rgb,classification,"(0, 0, 9)",9.0,9,5,avg,0,,,,,,,,,,,,2.101235866546631
train_score,rgb,classification,"(0, 0, 9)",27.0,9,5,avg,0,,,,,,,,,,,,2.113732099533081
val_score,rgb,classification,"(0, 0, 9)",27.0,9,5,avg,0,,,,,,,,,,,,2.128093719482422
test_score,rgb,classification,"(0, 0, 9)",27.0,9,5,avg,0,,,,,,,,,,,,2.107060670852661
train_score,rgb,classification,"(0, 0, 10)",9.0,9,5,avg,0,,,,,,,,,,,,1.6858075857162476
val_score,rgb,classification,"(0, 0, 10)",9.0,9,5,avg,0,,,,,,,,,,,,2.0490880012512207
test_score,rgb,classification,"(0, 0, 10)",9.0,9,5,avg,0,,,,,,,,,,,,1.8272523880004883
train_score,rgb,classification,"(0, 0, 10)",27.0,9,5,avg,0,,,,,,,,,,,,0.9284842014312744
val_score,rgb,classification,"(0, 0, 10)",27.0,9,5,avg,0,,,,,,,,,,,,2.4254508018493652
test_score,rgb,classification,"(0, 0, 10)",27.0,9,5,avg,0,,,,,,,,,,,,1.719878911972046
train_score,rgb,classification,"(0, 0, 10)",81.0,9,5,avg,0,,,,,,,,,,,,0.6535137891769409
val_score,rgb,classification,"(0, 0, 10)",81.0,9,5,avg,0,,,,,,,,,,,,2.57534122467041
test_score,rgb,classification,"(0, 0, 10)",81.0,9,5,avg,0,,,,,,,,,,,,2.0745904445648193
train_score,rgb,classification,"(0, 0, 11)",9.0,9,5,avg,0,,,,,,,,,,,,1.2760905027389526
val_score,rgb,classification,"(0, 0, 11)",9.0,9,5,avg,0,,,,,,,,,,,,1.9305169582366943
test_score,rgb,classification,"(0, 0, 11)",9.0,9,5,avg,0,,,,,,,,,,,,1.7240272760391235
train_score,rgb,classification,"(0, 0, 11)",27.0,9,5,avg,0,,,,,,,,,,,,0.9171324968338013
val_score,rgb,classification,"(0, 0, 11)",27.0,9,5,avg,0,,,,,,,,,,,,2.52186918258667
test_score,rgb,classification,"(0, 0, 11)",27.0,9,5,avg,0,,,,,,,,,,,,1.8464957475662231
train_score,rgb,classification,"(0, 0, 12)",9.0,9,5,avg,0,,,,,,,,,,,,2.162472724914551
val_score,rgb,classification,"(0, 0, 12)",9.0,9,5,avg,0,,,,,,,,,,,,2.1794002056121826
test_score,rgb,classification,"(0, 0, 12)",9.0,9,5,avg,0,,,,,,,,,,,,2.1657395362854004
train_score,rgb,classification,"(0, 0, 13)",9.0,9,5,avg,0,,,,,,,,,,,,0.4657185673713684
val_score,rgb,classification,"(0, 0, 13)",9.0,9,5,avg,0,,,,,,,,,,,,3.9316158294677734
test_score,rgb,classification,"(0, 0, 13)",9.0,9,5,avg,0,,,,,,,,,,,,2.79077410697937
train_score,rgb,classification,"(0, 0, 14)",9.0,9,5,avg,0,,,,,,,,,,,,0.5110839605331421
val_score,rgb,classification,"(0, 0, 14)",9.0,9,5,avg,0,,,,,,,,,,,,6.090130805969238
test_score,rgb,classification,"(0, 0, 14)",9.0,9,5,avg,0,,,,,,,,,,,,4.261550426483154
train_score,rgb,classification,"(0, 0, 15)",9.0,9,5,avg,0,,,,,,,,,,,,0.5649282336235046
val_score,rgb,classification,"(0, 0, 15)",9.0,9,5,avg,0,,,,,,,,,,,,7.4844512939453125
test_score,rgb,classification,"(0, 0, 15)",9.0,9,5,avg,0,,,,,,,,,,,,4.411386013031006
train_score,rgb,classification,"(0, 0, 16)",9.0,9,5,avg,0,,,,,,,,,,,,0.5403401851654053
val_score,rgb,classification,"(0, 0, 16)",9.0,9,5,avg,0,,,,,,,,,,,,4.959156513214111
test_score,rgb,classification,"(0, 0, 16)",9.0,9,5,avg,0,,,,,,,,,,,,2.9434781074523926
train_score,rgb,classification,"(0, 0, 17)",9.0,9,5,avg,0,,,,,,,,,,,,0.6669926047325134
val_score,rgb,classification,"(0, 0, 17)",9.0,9,5,avg,0,,,,,,,,,,,,9.459689140319824
test_score,rgb,classification,"(0, 0, 17)",9.0,9,5,avg,0,,,,,,,,,,,,3.5497305393218994
train_score,rgb,classification,"(0, 0, 18)",9.0,9,5,avg,0,,,,,,,,,,,,0.6191074252128601
val_score,rgb,classification,"(0, 0, 18)",9.0,9,5,avg,0,,,,,,,,,,,,4.123542308807373
test_score,rgb,classification,"(0, 0, 18)",9.0,9,5,avg,0,,,,,,,,,,,,2.552657127380371
train_score,rgb,classification,"(0, 0, 19)",9.0,9,5,avg,0,,,,,,,,,,,,0.4890809953212738
val_score,rgb,classification,"(0, 0, 19)",9.0,9,5,avg,0,,,,,,,,,,,,8.755134582519531
test_score,rgb,classification,"(0, 0, 19)",9.0,9,5,avg,0,,,,,,,,,,,,4.993820667266846
train_score,rgb,classification,"(0, 0, 20)",9.0,9,5,avg,0,,,,,,,,,,,,1.9221999645233154
val_score,rgb,classification,"(0, 0, 20)",9.0,9,5,avg,0,,,,,,,,,,,,2.047750949859619
test_score,rgb,classification,"(0, 0, 20)",9.0,9,5,avg,0,,,,,,,,,,,,2.068150520324707
train_score,rgb,classification,"(0, 0, 20)",27.0,9,5,avg,0,,,,,,,,,,,,1.6717453002929688
val_score,rgb,classification,"(0, 0, 20)",27.0,9,5,avg,0,,,,,,,,,,,,1.96537184715271
test_score,rgb,classification,"(0, 0, 20)",27.0,9,5,avg,0,,,,,,,,,,,,1.9637908935546875
train_score,rgb,classification,"(0, 0, 21)",9.0,9,5,avg,0,,,,,,,,,,,,0.7335992455482483
val_score,rgb,classification,"(0, 0, 21)",9.0,9,5,avg,0,,,,,,,,,,,,3.063053846359253
test_score,rgb,classification,"(0, 0, 21)",9.0,9,5,avg,0,,,,,,,,,,,,1.7978036403656006
train_score,rgb,classification,"(0, 0, 21)",27.0,9,5,avg,0,,,,,,,,,,,,0.39725399017333984
val_score,rgb,classification,"(0, 0, 21)",27.0,9,5,avg,0,,,,,,,,,,,,4.070575714111328
test_score,rgb,classification,"(0, 0, 21)",27.0,9,5,avg,0,,,,,,,,,,,,2.8299942016601562
train_score,rgb,classification,"(0, 0, 22)",9.0,9,5,avg,0,,,,,,,,,,,,1.7477248907089233
val_score,rgb,classification,"(0, 0, 22)",9.0,9,5,avg,0,,,,,,,,,,,,1.9558193683624268
test_score,rgb,classification,"(0, 0, 22)",9.0,9,5,avg,0,,,,,,,,,,,,1.9223653078079224
train_score,rgb,classification,"(0, 0, 22)",27.0,9,5,avg,0,,,,,,,,,,,,1.2842462062835693
val_score,rgb,classification,"(0, 0, 22)",27.0,9,5,avg,0,,,,,,,,,,,,2.086111545562744
test_score,rgb,classification,"(0, 0, 22)",27.0,9,5,avg,0,,,,,,,,,,,,1.769855260848999
train_score,rgb,classification,"(0, 0, 22)",81.0,9,5,avg,0,,,,,,,,,,,,1.9459151029586792
val_score,rgb,classification,"(0, 0, 22)",81.0,9,5,avg,0,,,,,,,,,,,,1.945918083190918
test_score,rgb,classification,"(0, 0, 22)",81.0,9,5,avg,0,,,,,,,,,,,,1.9454973936080933
train_score,rgb,classification,"(0, 0, 22)",243.0,9,5,avg,0,,,,,,,,,,,,1.9459160566329956
val_score,rgb,classification,"(0, 0, 22)",243.0,9,5,avg,0,,,,,,,,,,,,1.9459110498428345
test_score,rgb,classification,"(0, 0, 22)",243.0,9,5,avg,0,,,,,,,,,,,,1.945645809173584
train_score,rgb,classification,"(0, 0, 23)",9.0,9,5,avg,0,,,,,,,,,,,,0.5712774395942688
val_score,rgb,classification,"(0, 0, 23)",9.0,9,5,avg,0,,,,,,,,,,,,4.623111248016357
test_score,rgb,classification,"(0, 0, 23)",9.0,9,5,avg,0,,,,,,,,,,,,2.532186985015869
train_score,rgb,classification,"(0, 0, 24)",9.0,9,5,avg,0,,,,,,,,,,,,1.0312955379486084
val_score,rgb,classification,"(0, 0, 24)",9.0,9,5,avg,0,,,,,,,,,,,,2.1157469749450684
test_score,rgb,classification,"(0, 0, 24)",9.0,9,5,avg,0,,,,,,,,,,,,1.7473315000534058
train_score,rgb,classification,"(0, 0, 24)",27.0,9,5,avg,0,,,,,,,,,,,,0.7439424395561218
val_score,rgb,classification,"(0, 0, 24)",27.0,9,5,avg,0,,,,,,,,,,,,2.625098466873169
test_score,rgb,classification,"(0, 0, 24)",27.0,9,5,avg,0,,,,,,,,,,,,1.906805396080017
train_score,rgb,classification,"(0, 0, 25)",9.0,9,5,avg,0,,,,,,,,,,,,0.9744753837585449
val_score,rgb,classification,"(0, 0, 25)",9.0,9,5,avg,0,,,,,,,,,,,,5.088836193084717
test_score,rgb,classification,"(0, 0, 25)",9.0,9,5,avg,0,,,,,,,,,,,,2.964209794998169
train_score,rgb,classification,"(0, 0, 26)",9.0,9,5,avg,0,,,,,,,,,,,,0.42248353362083435
val_score,rgb,classification,"(0, 0, 26)",9.0,9,5,avg,0,,,,,,,,,,,,6.0634942054748535
test_score,rgb,classification,"(0, 0, 26)",9.0,9,5,avg,0,,,,,,,,,,,,4.818748950958252
train_score,twostream,classification,"(0, 0, 0)",9.0,5,2.5,none,0,,,,,,,,,,,,0.818450927734375
val_score,twostream,classification,"(0, 0, 0)",9.0,5,2.5,none,0,,,,,,,,,,,,1.3857183456420898
test_score,twostream,classification,"(0, 0, 0)",9.0,5,2.5,none,0,,,,,,,,,,,,1.3508856296539307
train_score,twostream,classification,"(0, 0, 0)",27.0,5,2.5,none,0,,,,,,,,,,,,0.6163159012794495
val_score,twostream,classification,"(0, 0, 0)",27.0,5,2.5,none,0,,,,,,,,,,,,1.418484091758728
test_score,twostream,classification,"(0, 0, 0)",27.0,5,2.5,none,0,,,,,,,,,,,,1.324233055114746
train_score,twostream,classification,"(0, 0, 0)",81.0,5,2.5,none,0,,,,,,,,,,,,0.24964359402656555
val_score,twostream,classification,"(0, 0, 0)",81.0,5,2.5,none,0,,,,,,,,,,,,3.112339496612549
test_score,twostream,classification,"(0, 0, 0)",81.0,5,2.5,none,0,,,,,,,,,,,,2.6250579357147217
train_score,twostream,classification,"(0, 0, 1)",9.0,5,2.5,none,0,,,,,,,,,,,,0.37580832839012146
val_score,twostream,classification,"(0, 0, 1)",9.0,5,2.5,none,0,,,,,,,,,,,,10.948770523071289
test_score,twostream,classification,"(0, 0, 1)",9.0,5,2.5,none,0,,,,,,,,,,,,8.802635192871094
train_score,twostream,classification,"(0, 0, 2)",9.0,5,2.5,none,0,,,,,,,,,,,,0.12998901307582855
val_score,twostream,classification,"(0, 0, 2)",9.0,5,2.5,none,0,,,,,,,,,,,,4.068665504455566
test_score,twostream,classification,"(0, 0, 2)",9.0,5,2.5,none,0,,,,,,,,,,,,3.130424737930298
train_score,twostream,classification,"(0, 0, 3)",9.0,5,2.5,none,0,,,,,,,,,,,,1.2420026063919067
val_score,twostream,classification,"(0, 0, 3)",9.0,5,2.5,none,0,,,,,,,,,,,,1.47151517868042
test_score,twostream,classification,"(0, 0, 3)",9.0,5,2.5,none,0,,,,,,,,,,,,1.4907888174057007
train_score,twostream,classification,"(0, 0, 3)",27.0,5,2.5,none,0,,,,,,,,,,,,0.9208464622497559
val_score,twostream,classification,"(0, 0, 3)",27.0,5,2.5,none,0,,,,,,,,,,,,1.426613450050354
test_score,twostream,classification,"(0, 0, 3)",27.0,5,2.5,none,0,,,,,,,,,,,,1.4439696073532104
train_score,twostream,classification,"(0, 0, 4)",9.0,5,2.5,none,0,,,,,,,,,,,,1.1838080883026123
val_score,twostream,classification,"(0, 0, 4)",9.0,5,2.5,none,0,,,,,,,,,,,,1.4797017574310303
test_score,twostream,classification,"(0, 0, 4)",9.0,5,2.5,none,0,,,,,,,,,,,,1.4797022342681885
train_score,twostream,classification,"(0, 0, 4)",27.0,5,2.5,none,0,,,,,,,,,,,,1.6151002645492554
val_score,twostream,classification,"(0, 0, 4)",27.0,5,2.5,none,0,,,,,,,,,,,,1.6531344652175903
test_score,twostream,classification,"(0, 0, 4)",27.0,5,2.5,none,0,,,,,,,,,,,,1.6531347036361694
train_score,twostream,classification,"(0, 0, 5)",9.0,5,2.5,none,0,,,,,,,,,,,,1.6120191812515259
